交易類型,行政區,交易日期,地址,建物型態,移轉層次,總樓層,房型,總坪數,成交總價(萬),車位總價(萬),每坪單價(萬),含車位,車位類別,成交建案名稱,備註
預售屋,苓雅區,2026-01-30,高雄市苓雅區成功一路,住宅大樓(11層含以上有電梯),五層,23,3房1廳2衛,30.69,1550.0,0.0,50.51,否,,郡都大成,
預售屋,苓雅區,2026-02-03,高雄市苓雅區成功一路,住宅大樓(11層含以上有電梯),四層,23,2房1廳2衛,24.07,1214.0,0.0,50.44,否,,郡都大成,
預售屋,苓雅區,2026-02-03,高雄市苓雅區成功一路,住宅大樓(11層含以上有電梯),四層,23,2房1廳2衛,33.14,1615.0,0.0,48.73,否,,郡都大成,
預售屋,苓雅區,2026-02-06,高雄市苓雅區成功一路,住宅大樓(11層含以上有電梯),八層,23,2房1廳2衛,24.07,1241.0,0.0,51.56,否,,郡都大成,
預售屋,苓雅區,2026-02-09,高雄市苓雅區成功一路,住宅大樓(11層含以上有電梯),十一層,23,2房1廳2衛,24.74,1309.0,0.0,52.91,否,,郡都大成,
預售屋,鼓山區,2025-12-21,高雄市鼓山區明倫路vs昌盛路,住宅大樓(11層含以上有電梯),十三層,20,2房1廳1衛,18.21,1312.0,0.0,72.05,否,,郡都巨蛋,
預售屋,鼓山區,2026-01-14,高雄市鼓山區明倫路vs昌盛路,住宅大樓(11層含以上有電梯),六層,20,2房1廳2衛,27.08,1795.0,0.0,66.29,否,,郡都巨蛋,
預售屋,鼓山區,2026-01-14,高雄市鼓山區明倫路vs昌盛路,住宅大樓(11層含以上有電梯),五層,20,2房1廳2衛,27.08,1791.0,0.0,66.14,否,,郡都巨蛋,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),五層,20,2房1廳1衛,25.39,1080.0,220.0,33.87,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),六層,20,2房1廳1衛,25.79,1084.0,220.0,33.5,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十八層,20,2房1廳1衛,25.79,1155.0,240.0,35.48,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十二層,20,3房2廳2衛,37.64,1687.0,245.0,38.31,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十一層,20,2房1廳1衛,27.63,1220.0,220.0,36.19,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),七層,20,2房1廳1衛,25.26,1103.0,210.0,35.35,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十五層,20,2房2廳2衛,31.87,1383.0,220.0,36.49,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十一層,20,2房2廳2衛,31.87,1361.0,220.0,35.8,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),七層,20,2房2廳2衛,31.47,1329.0,210.0,35.56,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十八層,20,1房1廳1衛,22.63,1014.0,235.0,34.42,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十六層,20,1房1廳1衛,22.22,982.0,210.0,34.74,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十二層,20,2房2廳1衛,26.63,1219.0,225.0,37.33,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),七層,20,2房2廳1衛,26.4,1168.0,220.0,35.91,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),八層,20,2房1廳1衛,25.79,1118.0,245.0,33.85,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-07,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),九層,20,2房2廳1衛,26.63,1187.0,220.0,36.31,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-24,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),五層,20,2房1廳1衛,26.57,1150.0,265.0,33.31,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-03,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),六層,20,2房1廳1衛,30.65,1293.0,220.0,35.01,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-10,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),三層,20,2房1廳1衛,27.22,1160.0,220.0,34.53,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-02,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),七層,20,2房2廳1衛,27.14,1212.0,240.0,35.81,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),三層,20,2房1廳1衛,25.79,1077.0,225.0,33.04,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),七層,20,2房1廳1衛,25.79,1089.0,220.0,33.7,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),六層,20,2房2廳2衛,32.28,1357.0,225.0,35.07,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),八層,20,2房2廳2衛,32.28,1373.0,230.0,35.41,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),四層,20,2房2廳1衛,25.99,1138.0,210.0,35.71,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十層,20,2房2廳1衛,25.99,1177.0,210.0,37.21,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十層,20,2房2廳2衛,26.95,1190.0,0.0,44.16,否,,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),六層,20,2房1廳1衛,27.22,1187.0,210.0,35.89,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),三層,20,3房2廳2衛,38.21,1587.0,240.0,35.25,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十五層,20,3房2廳2衛,37.64,1736.0,230.0,40.01,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-01,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),十二層,20,2房2廳1衛,26.23,1204.0,210.0,37.9,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-30,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),六層,20,1房1廳1衛,22.63,967.0,230.0,32.57,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-30,高雄市楠梓區大學南路,住宅大樓(11層含以上有電梯),五層,20,2房1廳1衛,27.22,1182.0,210.0,35.71,是,坡道平面,高大之森2-高大之上,
預售屋,楠梓區,2026-01-14,高雄市楠梓區大學六街51巷,華廈(10層含以下有電梯),二層,5,2房1廳1衛,16.9,620.0,0.0,36.69,否,,高大寓邸,
預售屋,仁武區,2026-01-06,高雄市仁武區仁春街103號旁,住宅大樓(11層含以上有電梯),一層,13,0房0廳0衛,32.97,1300.0,0.0,39.43,否,,高京豐薈,親友、員工、共有人或其他特殊關係間之交易；
預售屋,仁武區,2026-01-18,高雄市仁武區仁春街103號旁,住宅大樓(11層含以上有電梯),九層,13,2房2廳2衛,35.0,1190.0,190.0,28.57,是,坡道平面,高京豐薈,
預售屋,仁武區,2026-01-18,高雄市仁武區仁春街103號旁,住宅大樓(11層含以上有電梯),九層,13,2房2廳2衛,35.0,1184.0,195.0,28.26,是,坡道平面,高京豐薈,
預售屋,左營區,2025-11-29,高雄市左營區大中二路,住宅大樓(11層含以上有電梯),五層,15,3房2廳2衛,44.06,1362.0,210.0,26.15,是,坡道平面,高鐵SONG,
預售屋,左營區,2025-12-07,高雄市左營區大中二路,住宅大樓(11層含以上有電梯),五層,15,3房2廳2衛,51.19,1725.0,210.0,29.6,是,坡道平面,高鐵SONG,
預售屋,左營區,2025-12-18,高雄市左營區大中二路,住宅大樓(11層含以上有電梯),十五層,15,3房2廳2衛,44.06,1485.0,230.0,28.48,是,坡道平面,高鐵SONG,
預售屋,左營區,2026-01-04,高雄市左營區大中二路,住宅大樓(11層含以上有電梯),十二層,15,3房2廳2衛,44.06,1442.0,220.0,27.73,是,坡道平面,高鐵SONG,
預售屋,左營區,2026-01-11,高雄市左營區大中二路,住宅大樓(11層含以上有電梯),十三層,15,3房1廳2衛,40.01,1376.0,200.0,29.39,是,坡道平面,高鐵SONG,
預售屋,左營區,2026-01-24,高雄市左營區大中二路,住宅大樓(11層含以上有電梯),十三層,15,3房2廳2衛,44.06,1453.0,220.0,27.98,是,坡道平面,高鐵SONG,
預售屋,左營區,2026-01-28,高雄市左營區大中二路,住宅大樓(11層含以上有電梯),十四層,15,3房2廳2衛,43.52,1458.0,210.0,28.68,是,坡道平面,高鐵SONG,
預售屋,左營區,2026-02-01,高雄市左營區大中二路,住宅大樓(11層含以上有電梯),五層,15,3房2廳2衛,49.22,1640.0,220.0,28.85,是,坡道平面,高鐵SONG,
預售屋,左營區,2026-02-10,高雄市左營區大中二路,住宅大樓(11層含以上有電梯),四層,15,3房2廳2衛,51.19,1735.0,230.0,29.4,是,坡道平面,高鐵SONG,
預售屋,三民區,2025-12-20,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十一層,23,3房2廳2衛,55.51,2618.0,250.0,42.66,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-20,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十二層,23,3房2廳2衛,55.51,2628.0,250.0,42.84,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-20,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十二層,23,3房2廳2衛,51.75,2427.0,240.0,42.26,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-20,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十九層,23,3房2廳2衛,52.98,2552.0,250.0,43.45,是,坡道平面,國泰明誠,115//2/6更正
預售屋,三民區,2025-12-21,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十二層,23,3房2廳2衛,48.28,2243.0,240.0,41.49,是,坡道平面,國泰明誠,114/2/6更正
預售屋,三民區,2025-12-23,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十三層,23,3房2廳2衛,61.86,2749.0,500.0,36.36,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-24,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十層,23,3房2廳2衛,51.75,2536.0,250.0,44.17,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-24,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十一層,23,3房2廳2衛,60.64,2816.0,520.0,37.86,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-25,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十五層,23,3房2廳2衛,57.17,2546.0,520.0,35.44,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-25,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十六層,23,3房2廳2衛,52.98,2525.0,250.0,42.94,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-26,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十六層,23,3房2廳2衛,55.51,2666.0,250.0,43.52,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-26,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十層,23,3房2廳2衛,52.98,2472.0,250.0,41.94,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-26,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),八層,23,3房2廳2衛,48.28,2200.0,230.0,40.8,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-27,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),九層,23,3房2廳2衛,52.98,2465.0,250.0,41.81,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-27,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十二層,23,3房2廳2衛,52.98,2522.0,250.0,42.88,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-27,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),七層,23,3房2廳2衛,52.98,2479.0,250.0,42.07,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-27,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十七層,23,3房2廳2衛,48.28,2323.0,250.0,42.94,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-27,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十六層,23,3房2廳2衛,47.68,2303.0,240.0,43.27,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-27,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十七層,23,3房2廳2衛,55.51,2674.0,250.0,43.67,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-28,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十九層,23,3房2廳2衛,55.51,2703.0,260.0,44.01,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-28,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十三層,23,3房2廳2衛,64.39,2920.0,500.0,37.58,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-28,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),五層,23,3房2廳2衛,52.98,2350.0,250.0,39.64,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-29,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十一層,23,3房2廳2衛,52.98,2513.0,250.0,42.71,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-29,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十九層,23,3房2廳2衛,48.28,2338.0,250.0,43.25,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-30,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十五層,23,3房2廳2衛,57.08,2685.0,280.0,42.13,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2025-12-31,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),四層,23,3房2廳2衛,47.68,2139.0,240.0,39.83,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2026-01-01,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十三層,23,3房2廳2衛,64.39,3001.0,520.0,38.53,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2026-01-02,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十七層,23,3房2廳2衛,61.86,2765.0,480.0,36.94,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2026-01-01,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),九層,23,3房2廳2衛,48.28,2220.0,240.0,41.01,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2026-01-03,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十四層,23,3房2廳2衛,52.98,2509.0,250.0,42.64,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2026-01-03,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十六層,23,3房2廳2衛,47.33,2218.0,240.0,41.79,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2026-01-04,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),六層,23,3房2廳2衛,48.28,2153.0,240.0,39.62,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2026-01-04,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十一層,23,3房2廳2衛,55.51,2721.0,260.0,44.33,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2026-01-04,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十八層,23,3房2廳2衛,55.51,2683.0,250.0,43.83,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2026-01-05,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十二層,23,3房2廳2衛,48.28,2362.0,250.0,43.74,是,坡道平面,國泰明誠,115/2/6更正
預售屋,三民區,2026-01-16,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),六層,23,3房2廳2衛,61.86,2584.0,475.0,34.09,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-08,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十二層,23,3房2廳2衛,51.75,2553.0,250.0,44.5,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-08,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十三層,23,3房2廳2衛,48.28,2281.0,240.0,42.27,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-10,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),五層,23,3房2廳2衛,47.65,2048.0,225.0,38.26,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-10,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十一層,23,3房2廳2衛,52.98,2570.0,250.0,43.79,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-10,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十一層,23,3房2廳2衛,48.28,2235.0,240.0,41.32,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-11,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十一層,23,3房2廳2衛,48.28,2353.0,250.0,43.56,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-11,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),五層,23,3房2廳2衛,48.28,2117.0,240.0,38.88,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-11,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十二層,23,3房2廳2衛,47.33,2203.0,240.0,41.47,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-12,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十四層,23,3房2廳2衛,55.51,2680.0,250.0,43.78,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-16,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),八層,23,3房2廳2衛,52.98,2487.0,250.0,42.22,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-17,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),七層,23,3房2廳2衛,48.28,2233.0,240.0,41.28,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-18,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十層,23,3房2廳2衛,55.51,2713.0,260.0,44.19,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-19,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十九層,23,3房2廳2衛,47.33,2194.0,225.0,41.6,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-25,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十三層,23,3房2廳2衛,52.98,2598.0,260.0,44.13,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-25,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十二層,23,3房2廳2衛,52.98,2588.0,260.0,43.94,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-25,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十五層,23,3房2廳2衛,52.98,2517.0,250.0,42.79,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-25,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十層,23,3房2廳2衛,48.28,2307.0,240.0,42.81,是,坡道平面,國泰明誠,
預售屋,三民區,2026-01-26,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),二十層,23,3房2廳2衛,52.98,2561.0,250.0,43.62,是,坡道平面,國泰明誠,
預售屋,三民區,2026-02-06,高雄市三民區明誠一路鼎山街202巷口,住宅大樓(11層含以上有電梯),十八層,23,3房2廳2衛,48.28,2331.0,250.0,43.1,是,坡道平面,國泰明誠,
預售屋,苓雅區,2025-12-19,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),十層,14,3房2廳2衛,34.9,1465.0,210.0,35.96,是,一樓平面,御上立騰,
預售屋,苓雅區,2025-12-19,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),十一層,14,3房2廳2衛,36.98,1472.0,200.0,34.4,是,一樓平面,御上立騰,
預售屋,苓雅區,2025-12-23,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),六層,14,2房2廳2衛,21.34,900.0,0.0,42.17,否,,御上立騰,
預售屋,苓雅區,2025-12-31,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),六層,14,3房2廳2衛,35.43,1438.0,215.0,34.52,是,坡道平面,御上立騰,
預售屋,苓雅區,2025-12-31,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),五層,14,3房2廳2衛,35.43,1426.0,215.0,34.18,是,坡道平面,御上立騰,
預售屋,苓雅區,2025-12-31,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),五層,14,1房2廳2衛,28.95,1198.0,148.0,36.27,是,坡道機械,御上立騰,
預售屋,苓雅區,2026-01-07,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),八層,14,3房2廳2衛,35.43,1475.0,220.0,35.42,是,一樓平面,御上立騰,
預售屋,苓雅區,2026-01-07,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),十四層,14,3房2廳2衛,36.38,1520.0,220.0,35.73,是,一樓平面,御上立騰,
預售屋,苓雅區,2026-01-09,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),四層,14,2房2廳2衛,21.32,898.0,0.0,42.12,否,,御上立騰,
預售屋,苓雅區,2026-01-10,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),九層,14,3房2廳2衛,35.43,1480.0,220.0,35.56,是,一樓平面,御上立騰,
預售屋,苓雅區,2026-01-13,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),六層,14,2房2廳2衛,25.3,1055.0,148.0,35.85,是,坡道機械,御上立騰,親友、員工、共有人或其他特殊關係間之交易；
預售屋,苓雅區,2026-01-18,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),八層,14,2房2廳2衛,21.32,910.0,0.0,42.68,否,,御上立騰,
預售屋,苓雅區,2026-01-27,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),十層,14,2房2廳2衛,21.32,950.0,0.0,44.56,否,,御上立騰,
預售屋,苓雅區,2026-01-21,高雄市苓雅區安樂路與安樂路1巷,住宅大樓(11層含以上有電梯),四層,14,3房2廳2衛,28.82,1218.0,0.0,42.26,否,,御上立騰,
